post_id,user_id,username,text,hashtags,mentions,timestamp,like_count,reply_count,retweet_count,quote_count,bookmark_count,impressions,followers_count,following_count,verified,bio,location,language,is_reply,in_reply_to_user_id,referenced_tweet_id,referenced_tweet_type,gender,age_group,region,demographic_source,conversation_id,display_name,category,verified_type
1900000000006832478,3000112776,ckristiansen,"@sorensensofie Appreciate the breakdown, saving this.",DevTools;Startups;MachineLearning,sorensensofie,2026-06-17T04:40:25.000Z,170,11,16,5,18,8358,12293,402,True,Marketing Strategist. Here for the discourse.,"Melbourne, Australia",en,True,3000037072,1900000000001699714,replied_to,Male,35-44,Asia-Pacific,platform-provided estimate,1900000000001699714,Chloe Kristiansen,Technology,blue
1900000000002163518,3000145949,kofi.dubois,@theoschmidt Genuinely didn't expect to agree with this take but here we are.,Tech,theoschmidt,2026-06-17T04:59:56.000Z,240,25,68,9,31,7260,19638,856,True,Podcast Host. Based in Vancouver.,"Vancouver, Canada",en,True,3000149653,1900000000000326989,replied_to,Female,25-34,North America,ML-inferred (profile+text model),1900000000000046537,Kofi Dubois,Technology,government
1900000000009404256,3000208794,priyaueda,"43.9% is doing a lot of work in this thread, but the underlying point about the school pickup logistics grind still stands.",,,2026-06-17T06:02:57.000Z,16,0,1,0,0,547,900,191,True,"Marketing Strategist. Two kids, one dog, zero free time. Recovering perfectionist.","Taipei, Taiwan",zh,False,,1900000000004159459,quoted,Male,25-34,Asia-Pacific,inferred from engagement graph,1900000000009404256,Priya Ueda,Parenting & Family,business
1900000000011150660,3000203281,girardleila,"@mei_girard This. drought-driven crop yields is the actual bottleneck here, not carbon capture economics.",RenewableEnergy,mei_girard,2026-06-17T06:44:00.000Z,389,46,89,12,105,4318,7791,97,True,Union Organizer. Ask me anything.,"Santiago, Chile",es,True,3000058818,1900000000001210622,replied_to,Male,25-34,Latin America,ML-inferred (profile+text model),1900000000000878946,Leila Girard,Climate & Energy,government
1900000000009988571,3000235028,isabella_solber,"RT @themuller: Basecamp Silicon's take on chip packaging constraints is getting a lot of pushback, and honestly some of it is fair.",,,2026-06-17T06:48:17.000Z,304,16,89,34,45,6510,19284,75,True,"Copywriter. Trying to post less, failing consistently. she/her","Cape Town, South Africa",en,False,,1900000000004554904,retweeted,Female,18-24,Middle East & Africa,platform-provided estimate,1900000000009988571,Isabella Solberg,Technology,business
1900000000009196292,3000208794,priyaueda,@mira_ueda this aged well given what Verdant Farms just did.,Foodie,mira_ueda,2026-06-17T07:19:48.000Z,47,4,8,0,11,970,900,191,True,"Marketing Strategist. Two kids, one dog, zero free time. Recovering perfectionist.","Taipei, Taiwan",zh,True,3000050516,1900000000005931650,replied_to,Male,25-34,Asia-Pacific,inferred from engagement graph,1900000000005931650,Priya Ueda,Food & Drink,business
1900000000010389420,3000127653,aidenmoreau,@apark this aged well given what BrightGrid Energy just did.,,apark,2026-06-17T07:37:31.000Z,45,11,11,0,10,926,2986,303,True,Product Designer. Formerly at a much smaller company. Building in public.,"New York, NY",en,True,3000046911,1900000000006166048,replied_to,Male,35-44,North America,inferred from engagement graph,1900000000006166048,Aiden Moreau,Climate & Energy,business
1900000000001638311,3000031941,mayasuz19,@ckristiansen Wish more people were talking about sleep tracking obsession instead of just recovery day guilt.,,ckristiansen,2026-06-17T09:59:17.000Z,8,1,1,0,2,201,108,61,False,Urban Planner. Not a financial advisor.,"Bengaluru, India",en,True,3000112776,1900000000000188434,replied_to,Female,35-44,Asia-Pacific,ML-inferred (profile+text model),1900000000000041306,Maya Suzuki,Fitness & Wellness,none
1900000000009776055,3000208344,uedacaleb,@fernandezfatima this aged well given what Pinehollow Hospital System just did.,Nursing;HealthPolicy;PublicHealth,fernandezfatima,2026-06-17T10:47:07.000Z,3,0,0,0,0,1761,1077,56,False,Veterinarian. Occasionally I know what I'm talking about. they/them,"Berlin, Germany",de,True,3000012259,1900000000009712665,replied_to,Female,25-34,Europe,third-party data panel,1900000000009712665,Caleb Ueda,Healthcare,none
1900000000012943452,3000230679,solbergaiden,"Just spent an hour reading about festival lineup announcements. Three things stood out: cost, adoption speed, and how Fable & Frame Studios is positioning against everyone else.",MovieNight;Streaming,,2026-06-17T11:46:46.000Z,96,3,5,1,13,3081,276,156,False,Marketing Strategist. Dog parent.,"Montreal, Canada",fr,False,,,,Male,25-34,North America,third-party data panel,1900000000012943452,Aiden Solberg,Entertainment,none
1900000000013304578,3000262148,santiagoferreir,"RT @miloaoki: Unpopular opinion maybe, but data pipeline reliability is moving faster than most projections assumed. Basecamp Silicon's latest numbers show a 26.6% change over the last few days, and I could be wrong, but it's hard to unsee once you notice it.",CloudComputing,,2026-06-17T12:41:32.000Z,81,5,10,1,4,2726,1976,39,False,"Climate Researcher. Trying to post less, failing consistently. Plant parent.","Accra, Ghana",en,False,,1900000000012983681,retweeted,Female,25-34,Middle East & Africa,platform-provided estimate,1900000000013304578,Santiago Ferreira,Technology,none
1900000000000162620,3000086585,marchettiarjun,Been meaning to say this: this is exactly the kind of nuance missing from most mortgage rate lock-in effects coverage.,Homebuying,,2026-06-17T13:35:50.000Z,35,1,4,0,6,427,106,28,False,"Climate Researcher. Trying to post less, failing consistently. they/them","Santiago, Chile",es,False,,1900000000000158689,quoted,Female,18-24,Latin America,third-party data panel,1900000000000162620,Arjun Marchetti,Real Estate,none
1900000000014038164,3000308092,amina.kovac,@zarachen this aged well given what the city budget office just did.,Elections;CivicEngagement,zarachen,2026-06-17T13:40:24.000Z,239,65,37,6,32,3301,116,237,False,"Photographer. Two kids, one dog, zero free time. Retweets are not endorsements.","Athens, Greece",el,True,3000070941,1900000000003749622,replied_to,Female,45-54,Europe,platform-provided estimate,1900000000003749622,Amina Kovac,Politics,none
1900000000008077861,3000002415,leilaalvarado,@andersenravi Respectfully disagree. used car price swings matters less than EV range anxiety persisting in practice.,Cars;CarTwitter,andersenravi,2026-06-17T13:45:54.000Z,117,18,14,0,15,1838,42,688,False,Civil Engineer. DMs open.,"Bogotá, Colombia",es,True,3000134282,1900000000005932092,replied_to,Female,18-24,Latin America,self-reported (onboarding survey),1900000000002512135,Leila Alvarado,Automotive,none
1900000000008985750,3000002614,miloaoki,"Not sure I fully agree, but this is a good articulation of the a bird that learned a new word debate.",AdoptDontShop,,2026-06-17T13:48:23.000Z,24,5,3,0,1,1171,351,140,False,Startup Founder. Occasionally I know what I'm talking about. Coffee-powered.,"Denver, CO",en,False,,1900000000003435964,quoted,Female,18-24,North America,ML-inferred (profile+text model),1900000000008985750,Milo Aoki,Pets & Animals,none
1900000000000408078,3000215036,naomi_havel,"grid-scale battery storage and drought-driven crop yields are basically the whole story of this month, and I don't think most coverage has caught up.",,,2026-06-17T13:55:25.000Z,104,9,19,5,21,1941,988,70,False,Stand-up Comedian. Writing about it as I go. she/her,"Manila, Philippines",en,False,,,,Female,45-54,Asia-Pacific,inferred from engagement graph,1900000000000408078,Naomi Havel,Climate & Energy,none
1900000000010146052,3000121128,rcosta,"Fable & Frame Studios just announced changes around festival lineup leaks. Early reactions are mixed — some of the discourse is hype, some of it is legitimate concern about a comeback tour announcement.",Music,,2026-06-17T14:14:49.000Z,31,3,8,2,4,2048,234,129,False,Investment Analyst. Occasionally I know what I'm talking about. she/her,"Buenos Aires, Argentina",es,False,,,,Male,45-54,Latin America,self-reported (onboarding survey),1900000000010146052,Ravi Costa,Music,none
1900000000007309516,3000006949,tpham,"RT @noor.kowalski: Northgate Auto Group just announced changes around autonomous driving safety data. Early reactions are mixed — some of the discourse is hype, some of it is legitimate concern about charging network reliability.",CarTwitter;EVs,,2026-06-17T14:45:27.000Z,38,5,8,0,7,1396,128,62,False,"Photographer. Long-time lurker, occasional poster.","Seattle, WA",en,False,,1900000000003487964,retweeted,Male,25-34,North America,inferred from engagement graph,1900000000007309516,Tomas Pham,Automotive,none
1900000000010964829,3000035219,theueda,@rafaelmarchetti this aged well given what a small local team just did.,Lifestyle;SelfCare,rafaelmarchetti,2026-06-17T15:27:42.000Z,201,56,16,2,27,3333,2699,285,False,"Data Scientist. Trying to post less, failing consistently. Recovering perfectionist.","Berlin, Germany",de,True,3000103354,1900000000007234338,replied_to,Male,65+,Europe,ML-inferred (profile+text model),1900000000007234338,Divya Ueda,Lifestyle,none
1900000000007426742,3000221381,cadeyemi,"@tomas_muller This. a viral trailer reaction is the actual bottleneck here, not an indie breakout hit.",PopCulture;MovieNight,tomas_muller,2026-06-17T15:29:17.000Z,93,25,14,4,25,2318,308,30,False,"Independent Journalist. Two kids, one dog, zero free time. Opinions subject to change.","Montreal, Canada",fr,True,3000240300,1900000000007077756,replied_to,Male,25-34,North America,ML-inferred (profile+text model),1900000000007077756,Cyrus Adeyemi,Entertainment,none
1900000000014963855,3000032435,vossamina,@naomi_njoroge this aged well given what Fable & Frame Studios just did.,,naomi_njoroge,2026-06-17T17:15:17.000Z,1184,224,264,117,305,16337,23871,108,True,Copywriter. Plant parent.,"Seoul, South Korea",ko,True,3000116971,1900000000006899888,replied_to,Male,25-34,Asia-Pacific,platform-provided estimate,1900000000000032197,Amina Voss,Music,blue
1900000000003473084,3000112776,ckristiansen,"Reminder that on-device inference is not the same thing as API rate-limit design, even though everyone keeps conflating the two.",,,2026-06-17T17:51:41.000Z,240,62,28,3,34,6321,12293,402,True,Marketing Strategist. Here for the discourse.,"Melbourne, Australia",en,False,,,,Male,35-44,Asia-Pacific,platform-provided estimate,1900000000003473084,Chloe Kristiansen,Technology,blue
1900000000010597116,3000040112,miramoreau,"@jonah_ochoa This. coastal flood insurance costs is the actual bottleneck here, not permitting reform for transmission lines.",ClimateChange,jonah_ochoa,2026-06-17T18:02:52.000Z,584,116,87,13,114,10586,153,247,False,"Travel Blogger. Trying to post less, failing consistently. Coffee-powered.","Milan, Italy",it,True,3000252785,1900000000004706993,replied_to,Male,25-34,Europe,self-reported (onboarding survey),1900000000000059108,Mira Moreau,Climate & Energy,none
1900000000007586202,3000161437,mullertomas,@naomimensah Completely agree — a comeback tour announcement has been underrated for a while.,,naomimensah,2026-06-17T18:41:41.000Z,17,2,1,0,3,3636,4396,316,False,"Personal Trainer. Two kids, one dog, zero free time. Plant parent.","Mumbai, India",en,True,3000145492,1900000000007147982,replied_to,Male,55-64,Asia-Pacific,third-party data panel,1900000000007147982,Tomas Muller,Music,none
1900000000009427091,3000148435,diegoued84,"RT @adiallo: Hot take: a scenic train route gets more attention than it deserves. The real story is budget airline fee creep, not a scenic train route. Change my mind.",Wanderlust,,2026-06-17T19:27:45.000Z,289,77,43,17,64,6394,37106,1094,False,Product Manager. Formerly at a much smaller company. Trying to make things a little better.,"Cape Town, South Africa",en,False,,1900000000005195874,retweeted,Female,35-44,Middle East & Africa,inferred from engagement graph,1900000000009427091,Diego Ueda,Travel,none
1900000000006093753,3000061558,owenlin15,"Question for people closer to local ballot measures than me — is the 17.8% figure from the elections commission holding up under real conditions, or is that a best-case number?",Elections,,2026-06-17T19:38:37.000Z,143,7,26,2,11,4306,2688,100,False,"Real Estate Agent. Trying to post less, failing consistently. Views are my own.","New York, NY",en,False,,,,Female,25-34,North America,ML-inferred (profile+text model),1900000000006093753,Owen Lindberg,Politics,none
1900000000012969346,3000221751,apham,@divya.adeyemi Can you share where the 3.8% figure came from?,Foodie,divya.adeyemi,2026-06-17T19:44:19.000Z,245,48,25,4,61,3291,63,95,False,Environmental Consultant. Occasionally I know what I'm talking about. Not a financial advisor.,"New York, NY",en,True,3000090044,1900000000004436047,replied_to,Female,55-64,North America,third-party data panel,1900000000004436047,Ana Pham,Food & Drink,none
1900000000013254715,3000002614,miloaoki,@ollienovak Respectfully disagree. recovery day guilt matters less than sleep tracking obsession in practice.,,ollienovak,2026-06-17T20:40:58.000Z,273,50,71,21,65,2853,351,140,False,Startup Founder. Occasionally I know what I'm talking about. Coffee-powered.,"Denver, CO",en,True,3000133235,1900000000012501271,replied_to,Female,18-24,North America,ML-inferred (profile+text model),1900000000012501271,Milo Aoki,Fitness & Wellness,none
1900000000004775397,3000191044,isabella_basha,@gretafar93 Completely agree — a slow Sunday morning has been underrated for a while.,SelfCare,gretafar93,2026-06-17T22:02:18.000Z,6,0,0,0,1,1848,262,231,False,Union Organizer. she/her,"Lagos, Nigeria",en,True,3000259392,1900000000003618392,replied_to,Male,35-44,Middle East & Africa,platform-provided estimate,1900000000003466252,Isabella Basha,Lifestyle,none
1900000000008955711,3000215036,naomi_havel,"RT @msorensen: Unpopular opinion maybe, but a bootstrap-to-profitability story is moving faster than most projections assumed. Nexora's latest numbers show a 65.0% change over the last year, and we'll know more in a few weeks either way.",Business,,2026-06-17T22:23:06.000Z,69,12,7,2,12,1312,988,70,False,Stand-up Comedian. Writing about it as I go. she/her,"Manila, Philippines",en,False,,1900000000008552698,retweeted,Female,45-54,Asia-Pacific,inferred from engagement graph,1900000000008955711,Naomi Havel,Business & Startups,none
1900000000008346129,3000227755,ahaddad,@owenochoa Following up on this — Tidewater Marine Institute shared something similar last month.,Space;NASA;Astronomy,owenochoa,2026-06-17T22:27:14.000Z,78,2,6,2,10,1196,441,298,False,Independent Journalist. Formerly at a much smaller company. Not a financial advisor.,"Madrid, Spain",es,True,3000231455,1900000000006355688,replied_to,Male,55-64,Europe,ML-inferred (profile+text model),1900000000003676461,Aaliyah Haddad,Science & Space,none
1900000000001459065,3000113463,pdiallo,@sarai.sorensen Following up on this — Northbeam Custody shared something similar last cycle.,Ethereum;Bitcoin,sarai.sorensen,2026-06-17T23:15:05.000Z,23,6,3,0,0,1393,317,416,False,"Photographer. Trying to post less, failing consistently. Coffee-powered.","Melbourne, Australia",en,True,3000225184,1900000000000127097,replied_to,Male,18-24,Asia-Pacific,census-calibrated estimate,1900000000000002425,Priyansh Diallo,Crypto & Web3,none
1900000000009973011,3000006130,nschmidt,"@aaliyahkal26 Same experience here, honestly thought it was just me.",Automotive,aaliyahkal26,2026-06-17T23:27:33.000Z,149,37,23,2,11,4296,5100,27,True,Climate Researcher. Occasionally I know what I'm talking about. Retweets are not endorsements.,"Denver, CO",en,True,3000142691,1900000000007574497,replied_to,Male,18-24,North America,third-party data panel,1900000000007574497,Nikolai Schmidt,Automotive,government
1900000000014766663,3000215036,naomi_havel,"Question for people closer to local ballot measures than me — is the 61.2% figure from the transit authority holding up under real conditions, or is that a best-case number?",,,2026-06-18T00:24:27.000Z,14,1,1,0,1,2021,988,70,False,Stand-up Comedian. Writing about it as I go. she/her,"Manila, Philippines",en,False,,,,Female,45-54,Asia-Pacific,inferred from engagement graph,1900000000014766663,Naomi Havel,Politics,none
1900000000006133639,3000215036,naomi_havel,Unpopular opinion: heat pump adoption won't matter this time next couple of weeks. We'll all be talking about offshore wind buildout instead.,,,2026-06-18T00:56:09.000Z,31,7,3,0,4,3643,988,70,False,Stand-up Comedian. Writing about it as I go. she/her,"Manila, Philippines",en,False,,,,Female,45-54,Asia-Pacific,inferred from engagement graph,1900000000006133639,Naomi Havel,Climate & Energy,none
1900000000011287342,3000010889,nadia_sorensen,"If you work anywhere near AI use policies in classrooms, the next season matters more than usual. Cedar Grove University is setting the pace and everyone else is reacting.",,,2026-06-18T01:13:24.000Z,42,2,5,1,3,3863,3232,192,False,Climate Researcher. Mostly here for the memes.,"Bengaluru, India",en,False,,,,Non-binary,35-44,Asia-Pacific,third-party data panel,1900000000011287342,Nadia Sorensen,Education,none
1900000000002834806,3000067003,anahav70,late-night booking drama > literally anything else happening today.,TVTalk,,2026-06-18T01:33:12.000Z,60,14,4,0,4,1992,161,20,False,Photographer. Formerly at a much smaller company. Opinions subject to change.,"Seattle, WA",en,False,,,,Male,18-24,North America,third-party data panel,1900000000002834806,Ana Havel,Entertainment,none
1900000000000986820,3000107289,kallasidris,a family road trip mishap > literally anything else happening today.,Parenting,,2026-06-18T01:40:00.000Z,38,5,10,2,2,804,1025,307,False,"Product Manager. Two kids, one dog, zero free time. Not a financial advisor.","Atlanta, GA",en,False,,,,Male,25-34,North America,inferred from engagement graph,1900000000000986820,Idris Kallas,Parenting & Family,none
1900000000004039001,3000194712,marchettikenji,"RT @elifmenon: Honestly, the gap between how methane leak detection is discussed online and what's actually happening on the ground keeps widening.",CleanEnergy;ClimateChange;RenewableEnergy,,2026-06-18T01:41:20.000Z,50,2,17,5,7,1131,75,347,False,Veterinarian. Trying to make things a little better.,"Lagos, Nigeria",en,False,,1900000000000176677,retweeted,Male,18-24,Middle East & Africa,third-party data panel,1900000000004039001,Kenji Marchetti,Climate & Energy,none
1900000000009953303,3000127599,alvaradonoor,"RT @santiagohavel: Just spent an hour reading about late-night booking drama. Three things stood out: cost, adoption speed, and how Halcyon Media is positioning against everyone else.",PopCulture;NowWatching,,2026-06-18T02:20:58.000Z,158,21,6,0,18,3365,425,224,False,Travel Blogger. Formerly at a much smaller company. Always learning.,"Sydney, Australia",en,False,,1900000000002224670,retweeted,Male,18-24,Asia-Pacific,ML-inferred (profile+text model),1900000000009953303,Noor Alvarado,Entertainment,none
1900000000009761410,3000005365,noorkow53,@calebnakamura Hot take: the gap between how autonomous driving safety data is discussed online and what's actually happening on the ground keeps widening.,,calebnakamura,2026-06-18T02:23:24.000Z,102,27,13,3,19,2637,70,216,False,Stand-up Comedian. Mostly here for the memes.,"Seattle, WA",en,False,,,,Female,35-44,North America,ML-inferred (profile+text model),1900000000009761410,Noor Kowalski,Automotive,none
1900000000006301837,3000102610,aiden_tanaka,This is the most level-headed thing I've read on preventive screening rates in a quarter.,MentalHealth;PublicHealth;Medicine,menongreta,2026-06-18T03:02:34.000Z,326,79,20,1,65,3700,3286,961,False,Civil Engineer. Not a financial advisor.,Singapore,en,False,,1900000000002155427,quoted,Male,13-17,Asia-Pacific,ML-inferred (profile+text model),1900000000006301837,Aiden Tanaka,Healthcare,none
1900000000011593547,3000032435,vossamina,"@elenalindberg lol yep, called it.",GymLife,elenalindberg,2026-06-18T03:27:09.000Z,154,6,47,9,11,9836,23871,108,True,Copywriter. Plant parent.,"Seoul, South Korea",ko,True,3000063727,1900000000004749903,replied_to,Male,25-34,Asia-Pacific,platform-provided estimate,1900000000004749903,Amina Voss,Fitness & Wellness,blue
1900000000007518899,3000022281,avoss,@sofie.novak This tracks with what Nexora reported too.,Hiring;Startups;Entrepreneurship,sofie.novak,2026-06-18T03:55:02.000Z,34,1,6,2,6,2428,1284,64,False,"UX Designer. Two kids, one dog, zero free time. Not a financial advisor.","Ho Chi Minh City, Vietnam",vi,True,3000199648,1900000000005720390,replied_to,Male,45-54,Asia-Pacific,self-reported (onboarding survey),1900000000005720390,Astrid Voss,Business & Startups,none
1900000000006647278,3000257740,calebochoa,"RT @lucasfarouk: Ironpeak Holdings's take on consumer credit delinquencies is getting a lot of pushback, and honestly some of it is fair.",,,2026-06-18T05:13:31.000Z,10,1,1,0,0,613,14,202,False,"High School Teacher. Two kids, one dog, zero free time. Always learning.","Melbourne, Australia",en,False,,1900000000004683685,retweeted,Female,45-54,Asia-Pacific,self-reported (onboarding survey),1900000000006647278,Caleb Ochoa,Finance,none
1900000000000908897,3000148435,diegoued84,finally finishing a home project. No further questions.,,,2026-06-18T06:22:29.000Z,1035,132,143,56,229,18286,37106,1094,False,Product Manager. Formerly at a much smaller company. Trying to make things a little better.,"Cape Town, South Africa",en,False,,,,Female,35-44,Middle East & Africa,inferred from engagement graph,1900000000000908897,Diego Ueda,Lifestyle,none
1900000000012001436,3000350921,lucas.kowalski,"52.0% is doing a lot of work in this thread, but the underlying point about meal-prepping burnout still stands.",Running,,2026-06-18T07:10:28.000Z,47,6,12,0,4,2576,6665,15,False,Data Scientist. Writing about it as I go. Recovering perfectionist.,"Ho Chi Minh City, Vietnam",vi,False,,1900000000011412072,quoted,Female,18-24,Asia-Pacific,ML-inferred (profile+text model),1900000000012001436,Lucas Kowalski,Fitness & Wellness,none
1900000000013691837,3000257740,calebochoa,"RT @hassan_fernande: Cobalt & Clay Beauty's take on runway trends trickling down is getting a lot of pushback, and honestly some of it is fair.",Beauty,,2026-06-18T07:24:08.000Z,21,1,6,0,1,271,14,202,False,"High School Teacher. Two kids, one dog, zero free time. Always learning.","Melbourne, Australia",en,False,,1900000000000912576,retweeted,Female,45-54,Asia-Pacific,self-reported (onboarding survey),1900000000013691837,Caleb Ochoa,Fashion & Beauty,none
1900000000011233620,3000287849,malik.dubois,"Question for people closer to a fusion milestone claim than me — is the 20.4% figure from Orbiton Labs holding up under real conditions, or is that a best-case number?",Research;STEM;Science,,2026-06-18T08:05:19.000Z,1548,338,475,197,175,27880,122,377,False,"Product Designer. Slow to reply, fast to overthink.","Zurich, Switzerland",de,False,,,,Male,25-34,Europe,third-party data panel,1900000000011233620,Malik Dubois,Science & Space,none
1900000000005883319,3000212746,priyanka_iyer,Every couple of weeks someone declares data pipeline reliability 'solved.' Every couple of weeks we find out it wasn't.,OpenSource;DevTools,,2026-06-18T08:07:53.000Z,287,10,75,32,56,3780,1295,129,False,"UX Designer. Two kids, one dog, zero free time. they/them","Bengaluru, India",en,False,,,,Female,18-24,Asia-Pacific,self-reported (onboarding survey),1900000000005883319,Priyanka Iyer,Technology,none
1900000000005849930,3000247410,preyes,@yarasato Completely agree — on-device inference has been underrated for a while.,AI,yarasato,2026-06-18T08:24:45.000Z,279,11,64,21,34,5828,3635,61,True,Financial Planner. they/them,"Mexico City, Mexico",es,True,3000091360,1900000000000852474,replied_to,Female,35-44,North America,self-reported (onboarding survey),1900000000000852474,Priyanka Reyes,Technology,blue
1900000000006735472,3000163412,menonamara,"@owen.muller Same experience here, honestly thought it was just me.",Investing,owen.muller,2026-06-18T09:12:43.000Z,116,5,20,6,11,2295,3372,396,True,"Voice Actor. Two kids, one dog, zero free time. Always learning.","Berlin, Germany",de,True,3000022346,1900000000000597923,replied_to,Female,18-24,Europe,third-party data panel,1900000000000597923,Amara Menon,Finance,blue
1900000000008123513,3000002614,miloaoki,So Fable & Frame Studios quietly made a move on an indie bookstore reopening. Nobody's talking about it yet but they will be within a few days.,,,2026-06-18T09:16:49.000Z,14,2,3,0,2,215,351,140,False,Startup Founder. Occasionally I know what I'm talking about. Coffee-powered.,"Denver, CO",en,False,,,,Female,18-24,North America,ML-inferred (profile+text model),1900000000008123513,Milo Aoki,Books & Literature,none
1900000000012725423,3000035219,theueda,"@ravireyes Appreciate the breakdown, saving this.",,ravireyes,2026-06-18T09:37:21.000Z,4838,727,1069,87,634,179726,2699,285,False,"Data Scientist. Trying to post less, failing consistently. Recovering perfectionist.","Berlin, Germany",de,True,3000094838,1900000000001743805,replied_to,Male,65+,Europe,ML-inferred (profile+text model),1900000000001743805,Divya Ueda,Business & Startups,none
1900000000009754004,3000032435,vossamina,Small win today: a fusion milestone claim. Taking it.,NASA;Science,,2026-06-18T10:22:08.000Z,370,62,104,27,35,7292,23871,108,True,Copywriter. Plant parent.,"Seoul, South Korea",ko,False,,,,Male,25-34,Asia-Pacific,platform-provided estimate,1900000000009754004,Amina Voss,Science & Space,blue
1900000000010264309,3000005731,svensilva,Reminder to myself: this is exactly the kind of nuance missing from most a spontaneous day trip coverage.,SlowLiving;Lifestyle,,2026-06-18T11:12:33.000Z,7281,259,2022,741,1483,138770,39,131,False,"Civil Engineer. Trying to post less, failing consistently. Opinions subject to change.","Seoul, South Korea",ko,False,,1900000000001916343,quoted,Male,18-24,Asia-Pacific,ML-inferred (profile+text model),1900000000010264309,Sven Silva,Lifestyle,none
1900000000005963022,3000022674,tobiashol26,@idrisweiss Respectfully disagree. chronic absenteeism trends matters less than a curriculum overhaul fight in practice.,Education;HigherEd,idrisweiss,2026-06-18T11:32:01.000Z,122,8,32,12,33,4031,1751,15,False,"Sports Reporter. Two kids, one dog, zero free time. Retweets are not endorsements.","Seoul, South Korea",ko,True,3000190426,1900000000001581921,replied_to,Female,25-34,Asia-Pacific,inferred from engagement graph,1900000000001581921,Tobias Holm,Education,none
1900000000013321174,3000150832,nadiadubois,RT @hassan_park: 14.5% swing since last cycle and housing affordability still manages to surprise me.,StockMarket;Investing;PersonalFinance,,2026-06-18T11:37:35.000Z,8,2,1,0,1,492,23,5,False,Independent Journalist. Occasionally I know what I'm talking about. Mostly here for the memes.,"Mumbai, India",en,False,,1900000000011506088,retweeted,Male,35-44,Asia-Pacific,ML-inferred (profile+text model),1900000000013321174,Nadia Dubois,Finance,none
1900000000007809144,3000070618,aaliyah.chen,@priyankalin71 Following up on this — Verdant Farms Co-op shared something similar last few days.,ClimateAction;Sustainability,priyankalin71,2026-06-18T11:45:13.000Z,48,11,14,1,10,3170,258,285,False,Copywriter. Recovering perfectionist.,"Jakarta, Indonesia",id,True,3000187154,1900000000003087686,replied_to,Female,35-44,Asia-Pacific,ML-inferred (profile+text model),1900000000003087686,Aaliyah Chen,Climate & Energy,none
1900000000008250014,3000142691,aaliyahkal26,@divyaweiss Wish more people were talking about a soundtrack everyone's obsessed with instead of just an indie breakout hit.,Entertainment,divyaweiss,2026-06-18T11:58:00.000Z,152,31,7,0,24,2903,1270,191,True,"Textile Designer. Trying to post less, failing consistently. Plant parent.","Montreal, Canada",fr,True,3000133836,1900000000000859459,replied_to,Male,45-54,North America,ML-inferred (profile+text model),1900000000000859459,Aaliyah Kallas,Entertainment,blue
1900000000003925067,3000069740,hassanrey97,@wren.moreau Wish more people were talking about a viral trailer reaction instead of just an indie breakout hit.,MovieNight,wren.moreau,2026-06-18T13:01:21.000Z,46,1,12,2,1,762,126,359,False,"Environmental Consultant. Trying to post less, failing consistently. Long-time lurker, occasional poster.","Dublin, Ireland",en,True,3000076313,1900000000002278559,replied_to,Female,18-24,Europe,platform-provided estimate,1900000000001284297,Hassan Reyes,Entertainment,none
1900000000011457338,3000181053,fatima_weiss,"@zara.schmidt Reminder that student debt relief proposals is not the same thing as teacher pay disparities, even though everyone keeps conflating the two.",Students;Education;HigherEd,zara.schmidt,2026-06-18T13:29:37.000Z,10,1,2,0,2,1830,4139,202,False,"Financial Planner. Trying to post less, failing consistently. Views are my own.","Chicago, IL",en,False,,,,Female,45-54,North America,third-party data panel,1900000000011457338,Fatima Weiss,Education,none
1900000000013036907,3000367150,naserchloe,Watching Bluecrest Entertainment closely because their approach to fan theories running wild could reset expectations across the board within a month.,,,2026-06-18T13:42:34.000Z,271,57,74,17,34,3843,689,290,False,"Stand-up Comedian. Two kids, one dog, zero free time. Occasional hot takes.","New York, NY",en,False,,,,Male,35-44,North America,inferred from engagement graph,1900000000013036907,Chloe Naser,Entertainment,none
1900000000012338356,3000378317,elenaiyer,@nikolaioka48 this aged well given what Cobblestone Land Trust just did.,,nikolaioka48,2026-06-18T14:26:33.000Z,573,49,29,9,106,22467,45986,172,False,"Marketing Strategist. Two kids, one dog, zero free time. Long-time lurker, occasional poster.","Vancouver, Canada",en,True,3000104851,1900000000011409926,replied_to,Female,25-34,North America,self-reported (onboarding survey),1900000000011409926,Elena Iyer,Real Estate,none
1900000000001993171,3000119107,cyrusoka91,RT @gretamor42: Every six months someone declares mental health parity enforcement 'solved.' Every six months we find out it wasn't.,HealthPolicy;PublicHealth,,2026-06-18T14:49:49.000Z,68,10,21,0,4,1151,683,230,False,Independent Journalist. Occasionally I know what I'm talking about. Recovering perfectionist.,"Vancouver, Canada",en,False,,1900000000001383788,retweeted,Female,35-44,North America,self-reported (onboarding survey),1900000000001993171,Cyrus Okafor,Healthcare,none
1900000000009352040,3000259929,yukinai99,@fpetrov Genuinely didn't expect to agree with this take but here we are.,Healthcare;MentalHealth,fpetrov,2026-06-18T15:06:59.000Z,162,24,45,12,32,2132,131,169,False,Game Developer. Occasionally I know what I'm talking about. Occasional hot takes.,"Zurich, Switzerland",de,True,3000141639,1900000000005072902,replied_to,Female,45-54,Europe,third-party data panel,1900000000005072902,Yuki Naidoo,Healthcare,none
